exercise_id,external_id,name,category,existing_movement_pattern,proposed_movement_pattern,existing_primary_muscles,existing_secondary_muscles,primary_muscles,secondary_muscles,involved_muscles,unmapped_muscle_labels,proposed_volume_credits,volume_policy,primary_assignment,equipment,laterality,measurement_type,exercise_kind,fatigue_cost,skill_demand,program_roles,default_rep_min,default_rep_max,warmup_eligible,power_eligible,ramp_eligible,cooldown_eligible,review_required,review_reason,confidence,provenance,demand_notes
master:6,6,Push-Up,Bodyweight,horizontal_push,horizontal_push,chest,,chest,triceps; front_delts; abs,chest; triceps; front_delts; abs,,chest:1; triceps:0.5; front_delts:0.5,strength_hypertrophy,assigned,Bodyweight,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Horizontal Push | quality_pass_BIQ-0212 | review_only_not_applied,"compound horizontal push; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits chest:1, triceps:0.5, front_delts:0.5"
master:232,232,Quad Stretch,Mobility,rotation,other,quads,,,quads; hip_flexors,quads; hip_flexors,,,zero_non_hypertrophy,none_intentional,Bodyweight,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,high,builtiq_master | master_movement=Knee Flexion Mobility | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:192,192,Rack Pull,Compound,hinge,hinge,upper_back,,hamstrings,glutes; upper_back,hamstrings; glutes; upper_back,Back,hamstrings:1; glutes:0.5,strength_hypertrophy,assigned,Barbell,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,medium,builtiq_master | master_movement=Hinge | quality_pass_BIQ-0212 | review_only_not_applied,"compound hinge; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits hamstrings:1, glutes:0.5"
master:34,34,Rear Delt Row,Accessory,horizontal_pull,horizontal_pull,rear_delts,,rear_delts,upper_back; biceps,rear_delts; upper_back; biceps,,rear_delts:1; biceps:0.5,strength_hypertrophy,assigned,Dumbbell,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Horizontal Pull | quality_pass_BIQ-0212 | review_only_not_applied,"compound horizontal pull; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits rear_delts:1, biceps:0.5"
master:221,221,Renegade Row,Compound,horizontal_pull,core_anti_rotation,upper_back,,abs,biceps,abs; biceps,Back,abs:1,core,assigned,Dumbbell,bilateral,reps,compound,low,medium,isolation; accessory,8,15,false,false,false,false,false,,medium,builtiq_master | master_movement=Horizontal Pull/Anti-Rotation | quality_pass_BIQ-0212 | review_only_not_applied,compound core anti rotation; low fatigue; medium skill; bilateral; reps measurement; volume policy core; hypertrophy credits abs:1
master:103,103,Reverse Crunch,Core,other,core_flexion,abs,,abs,hip_flexors,abs; hip_flexors,,abs:1,core,assigned,Bodyweight,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Posterior Pelvic Tilt | quality_pass_BIQ-0212 | review_only_not_applied,isolation core flexion; low fatigue; medium skill; bilateral; reps measurement; volume policy core; hypertrophy credits abs:1
master:45,45,Reverse Curl,Isolation,other,other,forearms,,forearms,biceps,forearms; biceps,,forearms:1,strength_hypertrophy,assigned,EZ-Bar,bilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Elbow Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits forearms:1
master:27,27,Reverse Fly,Isolation,other,other,rear_delts,,rear_delts,upper_back,rear_delts; upper_back,,rear_delts:1,strength_hypertrophy,assigned,Dumbbell,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Horizontal Abduction | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits rear_delts:1
master:81,81,Reverse Hyperextension,Accessory,hinge,hinge,glutes,,glutes,hamstrings; spinal_erectors,glutes; hamstrings; spinal_erectors,,glutes:1; hamstrings:0.5,strength_hypertrophy,assigned,Machine,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Hip Extension | quality_pass_BIQ-0212 | review_only_not_applied,"compound hinge; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits glutes:1, hamstrings:0.5"
master:63,63,Reverse Lunge,Unilateral,squat,lunge,quads,,quads,glutes; adductors,quads; glutes; adductors,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Dumbbell,unilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Lunge | quality_pass_BIQ-0212 | review_only_not_applied,"compound lunge; medium fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:145,145,Reverse Pec Deck,Isolation,other,other,rear_delts,,rear_delts,upper_back,rear_delts; upper_back,,rear_delts:1,strength_hypertrophy,assigned,Machine,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Horizontal Abduction | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits rear_delts:1
master:47,47,Reverse Wrist Curl,Isolation,other,other,forearms,,forearms,,forearms,,forearms:1,strength_hypertrophy,assigned,Dumbbell,bilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Wrist Extension | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits forearms:1
master:73,73,Romanian Deadlift,Compound,hinge,hinge,hamstrings,,hamstrings,glutes,hamstrings; glutes,Back,hamstrings:1; glutes:0.5,strength_hypertrophy,assigned,Barbell,bilateral,reps,compound,high,medium,primary; secondary,5,10,false,false,true,false,false,,medium,builtiq_master | master_movement=Hinge | quality_pass_BIQ-0212 | review_only_not_applied,"compound hinge; high fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits hamstrings:1, glutes:0.5"
master:239,239,Rope Climb,Functional,vertical_pull,vertical_pull,lats,,lats,biceps; forearms; abs,lats; biceps; forearms; abs,,lats:1; biceps:0.5,strength_hypertrophy,assigned,Rope,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Vertical Pull | quality_pass_BIQ-0212 | review_only_not_applied,"compound vertical pull; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits lats:1, biceps:0.5"
master:12,12,Row,Compound,horizontal_pull,horizontal_pull,,,upper_back,lats; rear_delts; biceps,upper_back; lats; rear_delts; biceps,,upper_back:1; biceps:0.5,strength_hypertrophy,assigned,Cable,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Horizontal Pull | quality_pass_BIQ-0212 | review_only_not_applied,"compound horizontal pull; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits upper_back:1, biceps:0.5"
master:242,242,Row Ergometer,Cardio,other,horizontal_pull,upper_back,,,abs,abs,Back; Legs,,zero_non_hypertrophy,none_intentional,Rower,bilateral,reps,compound,medium,medium,accessory,5,10,false,false,false,false,false,,medium,builtiq_master | master_movement=Cardio | quality_pass_BIQ-0212 | review_only_not_applied,compound horizontal pull; medium fatigue; medium skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:108,108,Russian Twist,Core,rotation,core_rotation,obliques,,obliques,abs; hip_flexors,obliques; abs; hip_flexors,,obliques:1,core,assigned,Bodyweight,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Rotation | quality_pass_BIQ-0212 | review_only_not_applied,isolation core rotation; low fatigue; medium skill; bilateral; reps measurement; volume policy core; hypertrophy credits obliques:1
master:38,38,Scaption Raise,Prehab,other,other,side_delts,,,rotator_cuff,rotator_cuff,,,zero_non_hypertrophy,none_intentional,Dumbbell,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,high,builtiq_master | master_movement=Scapular-Plane Raise | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:127,127,Scapular Pull-Up,Prehab,other,other,,,,upper_back; lats; serratus,upper_back; lats; serratus,,,zero_non_hypertrophy,none_intentional,Bodyweight,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,high,builtiq_master | master_movement=Scapular Depression | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:126,126,Scapular Push-Up,Prehab,other,other,,,,serratus; abs,serratus; abs,,,zero_non_hypertrophy,none_intentional,Bodyweight,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,high,builtiq_master | master_movement=Scapular Protraction | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:190,190,Seal Row,Compound,horizontal_pull,horizontal_pull,,,upper_back,lats; rear_delts; biceps,upper_back; lats; rear_delts; biceps,,upper_back:1; biceps:0.5,strength_hypertrophy,assigned,Barbell,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Horizontal Pull | quality_pass_BIQ-0212 | review_only_not_applied,"compound horizontal pull; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits upper_back:1, biceps:0.5"
master:91,91,Seated Calf Raise,Isolation,other,calf_raise,,,calves,,calves,,calves:1,strength_hypertrophy,assigned,Machine,bilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Plantar Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation calf raise; low fatigue; low skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits calves:1
master:226,226,Shoulder Dislocate,Mobility,rotation,other,side_delts,,,chest; lats,chest; lats,,,zero_non_hypertrophy,none_intentional,PVC,bilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,high,builtiq_master | master_movement=Shoulder Mobility | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:28,28,Shrug,Isolation,other,other,upper_back,,upper_back,,upper_back,Levator Scapulae,upper_back:1,strength_hypertrophy,assigned,Dumbbell,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,medium,builtiq_master | master_movement=Scapular Elevation | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits upper_back:1
master:251,251,Side Bend,Core,rotation,core_lateral_flexion,obliques,,obliques,spinal_erectors,obliques; spinal_erectors,,obliques:1,core,assigned,Bodyweight,unilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Lateral Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation core lateral flexion; low fatigue; medium skill; unilateral; reps measurement; volume policy core; hypertrophy credits obliques:1
master:95,95,Side Plank,Isometric,rotation,core_anti_lateral_flexion,obliques,,obliques,abs; glutes,obliques; abs; glutes,,obliques:1,core,assigned,Bodyweight,unilateral,time,isolation,low,low,isolation; accessory,20,45,false,false,false,false,false,,high,builtiq_master | master_movement=Anti-Lateral Flexion | quality_pass_BIQ-0212 | review_only_not_applied,Anti-lateral-flexion hold. Not core_anti_extension.; isolation core anti lateral flexion; low fatigue; low skill; unilateral; time measurement; volume policy core; hypertrophy credits obliques:1
master:184,184,Single-Arm Chest Press,Unilateral,horizontal_push,horizontal_push,chest,,chest,triceps; abs; front_delts,chest; triceps; abs; front_delts,,chest:1; triceps:0.5; front_delts:0.5,strength_hypertrophy,assigned,Dumbbell,unilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Horizontal Push | quality_pass_BIQ-0212 | review_only_not_applied,"compound horizontal push; medium fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits chest:1, triceps:0.5, front_delts:0.5"
master:185,185,Single-Arm Overhead Press,Unilateral,vertical_push,vertical_push,side_delts,,front_delts,triceps; abs,front_delts; triceps; abs,,front_delts:1; triceps:0.5,strength_hypertrophy,assigned,Dumbbell,unilateral,reps,compound,high,medium,primary; secondary,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Vertical Push | quality_pass_BIQ-0212 | review_only_not_applied,"compound vertical push; high fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits front_delts:1, triceps:0.5"
master:132,132,Single-Leg Balance,Mobility,other,other,,,,glutes; abs,glutes; abs,,,zero_non_hypertrophy,none_intentional,Bodyweight,unilateral,reps,isolation,low,low,warmup; isolation; accessory,1,8,true,false,false,true,false,,high,builtiq_master | master_movement=Balance | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; low skill; unilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:92,92,Single-Leg Calf Raise,Unilateral,other,calf_raise,calves,,calves,,calves,,calves:1,strength_hypertrophy,assigned,Bodyweight,unilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Plantar Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation calf raise; low fatigue; low skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits calves:1
master:207,207,Single-Leg Glute Bridge,Unilateral,hinge,hinge,glutes,,glutes,hamstrings; abs,glutes; hamstrings; abs,,glutes:1; hamstrings:0.5,strength_hypertrophy,assigned,Bodyweight,unilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Hip Extension | quality_pass_BIQ-0212 | review_only_not_applied,"compound hinge; medium fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits glutes:1, hamstrings:0.5"
master:206,206,Single-Leg Hip Thrust,Unilateral,hinge,hinge,glutes,,glutes,hamstrings; abs,glutes; hamstrings; abs,,glutes:1; hamstrings:0.5,strength_hypertrophy,assigned,Bodyweight,unilateral,reps,compound,high,medium,primary; secondary,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Hip Extension | quality_pass_BIQ-0212 | review_only_not_applied,"compound hinge; high fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits glutes:1, hamstrings:0.5"
master:205,205,Single-Leg Leg Curl,Unilateral,other,knee_flexion,hamstrings,,hamstrings,calves,hamstrings; calves,,hamstrings:1,strength_hypertrophy,assigned,Machine,unilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Knee Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation knee flexion; low fatigue; low skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits hamstrings:1
master:204,204,Single-Leg Leg Extension,Unilateral,other,other,quads,,quads,,quads,,quads:1,strength_hypertrophy,assigned,Machine,unilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Knee Extension | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1
master:203,203,Single-Leg Leg Press,Unilateral,squat,squat,quads,,quads,glutes,quads; glutes,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Machine,unilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Squat | quality_pass_BIQ-0212 | review_only_not_applied,"compound squat; medium fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:75,75,Single-Leg Romanian Deadlift,Unilateral,hinge,hinge,hamstrings,,hamstrings,glutes; abs,hamstrings; glutes; abs,,hamstrings:1; glutes:0.5,strength_hypertrophy,assigned,Dumbbell,unilateral,reps,compound,high,medium,primary; secondary,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Hinge | quality_pass_BIQ-0212 | review_only_not_applied,"compound hinge; high fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits hamstrings:1, glutes:0.5"
master:69,69,Sissy Squat,Accessory,squat,squat,quads,,quads,,quads,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Bodyweight,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Knee-Dominant Squat | quality_pass_BIQ-0212 | review_only_not_applied,"compound squat; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:215,215,Sit-Up,Core,other,core_flexion,abs,,abs,hip_flexors,abs; hip_flexors,,abs:1,core,assigned,Bodyweight,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Spinal/Hip Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation core flexion; low fatigue; medium skill; bilateral; reps measurement; volume policy core; hypertrophy credits abs:1
master:50,50,Skull Crusher,Isolation,other,elbow_extension,triceps,,triceps,,triceps,,triceps:1,strength_hypertrophy,assigned,EZ-Bar,bilateral,reps,isolation,low,medium,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Elbow Extension | quality_pass_BIQ-0212 | review_only_not_applied,isolation elbow extension; low fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits triceps:1
master:123,123,Sled Pull,Conditioning,other,other,upper_back,,,forearms; abs,forearms; abs,Back; Legs,,zero_non_hypertrophy,none_intentional,Sled,bilateral,reps,isolation,low,medium,accessory,8,15,false,false,false,false,false,,medium,builtiq_master | master_movement=Locomotion | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; medium skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:122,122,Sled Push,Conditioning,other,other,quads,,,quads; glutes; calves; abs,quads; glutes; calves; abs,,,zero_non_hypertrophy,none_intentional,Sled,bilateral,reps,isolation,low,medium,accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Locomotion | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; medium skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:84,84,Sliding Leg Curl,Bodyweight,other,knee_flexion,hamstrings,,hamstrings,glutes; abs,hamstrings; glutes; abs,,hamstrings:1,strength_hypertrophy,assigned,Bodyweight,bilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Knee Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation knee flexion; low fatigue; low skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits hamstrings:1
master:152,152,Smith Calf Raise,Isolation,other,calf_raise,calves,,calves,,calves,,calves:1,strength_hypertrophy,assigned,Smith Machine,bilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Plantar Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation calf raise; low fatigue; low skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits calves:1
master:151,151,Smith Split Squat,Unilateral,squat,lunge,quads,,quads,glutes,quads; glutes,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Smith Machine,unilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Lunge | quality_pass_BIQ-0212 | review_only_not_applied,"compound lunge; medium fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:150,150,Smith Squat,Compound,squat,squat,quads,,quads,glutes,quads; glutes,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Smith Machine,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Squat | quality_pass_BIQ-0212 | review_only_not_applied,"compound squat; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:255,255,Snatch,Power,hinge,olympic,,,,glutes; quads; hamstrings; upper_back; front_delts,glutes; quads; hamstrings; upper_back; front_delts,,,zero_non_hypertrophy,none_intentional,Barbell,bilateral,reps,compound,high,high,power,1,3,false,true,true,false,false,,high,builtiq_master | master_movement=Hinge/Power | quality_pass_BIQ-0212 | review_only_not_applied,Olympic/power lift. High technical and systemic demand; zero hypertrophy set credit.; compound olympic; high fatigue; high skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:197,197,Spanish Squat,Accessory,squat,squat,quads,,quads,,quads,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Bands,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Knee-Dominant Squat | quality_pass_BIQ-0212 | review_only_not_applied,"compound squat; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:44,44,Spider Curl,Isolation,other,elbow_flexion,biceps,,biceps,,biceps,,biceps:1,strength_hypertrophy,assigned,Dumbbell,bilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Elbow Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation elbow flexion; low fatigue; low skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits biceps:1
master:260,260,Split Jerk,Power,vertical_push,olympic,side_delts,,,front_delts; triceps; quads; glutes,front_delts; triceps; quads; glutes,,,zero_non_hypertrophy,none_intentional,Barbell,unilateral,reps,compound,high,high,power,1,3,false,true,true,false,false,,high,builtiq_master | master_movement=Vertical Push | quality_pass_BIQ-0212 | review_only_not_applied,"Split-stance catch. Olympic lift, not a hypertrophy vertical press.; compound olympic; high fatigue; high skill; unilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit"
master:60,60,Split Squat,Unilateral,squat,lunge,quads,,quads,glutes; adductors,quads; glutes; adductors,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Dumbbell,unilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Lunge | quality_pass_BIQ-0212 | review_only_not_applied,"compound lunge; medium fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:115,115,Squat Jump,Plyometric,squat,jump,quads,,quads,glutes; calves,quads; glutes; calves,,,zero_non_hypertrophy,assigned,Bodyweight,bilateral,reps,compound,medium,medium,power,3,6,false,true,false,false,false,,high,builtiq_master | master_movement=Jump | quality_pass_BIQ-0212 | review_only_not_applied,"Plyometric jump. Underlying squat mechanics are involvement, not hypertrophy pattern.; compound jump; medium fatigue; medium skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; zero hypertrophy volume credit"
master:246,246,Stair Climber,Cardio,other,other,quads,,,quads; glutes; calves,quads; glutes; calves,,,zero_non_hypertrophy,none_intentional,Stair Machine,bilateral,reps,isolation,low,medium,accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Cardio | quality_pass_BIQ-0212 | review_only_not_applied,isolation other; low fatigue; medium skill; bilateral; reps measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
master:90,90,Standing Calf Raise,Isolation,other,calf_raise,calves,,calves,,calves,,calves:1,strength_hypertrophy,assigned,Machine,bilateral,reps,isolation,low,low,isolation; accessory,8,15,false,false,false,false,false,,high,builtiq_master | master_movement=Plantar Flexion | quality_pass_BIQ-0212 | review_only_not_applied,isolation calf raise; low fatigue; low skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits calves:1
master:67,67,Step-Down,Unilateral,squat,lunge,quads,,quads,glutes,quads; glutes,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Bodyweight,unilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,false,false,false,,high,builtiq_master | master_movement=Step | quality_pass_BIQ-0212 | review_only_not_applied,"Usually a control/eccentric step pattern, not a ramp movement.; compound lunge; medium fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:66,66,Step-Up,Unilateral,squat,lunge,quads,,quads,glutes; hamstrings,quads; glutes; hamstrings,,quads:1; glutes:0.5,strength_hypertrophy,assigned,Dumbbell,unilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Step | quality_pass_BIQ-0212 | review_only_not_applied,"compound lunge; medium fatigue; medium skill; unilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits quads:1, glutes:0.5"
master:74,74,Stiff-Leg Deadlift,Compound,hinge,hinge,hamstrings,,hamstrings,glutes,hamstrings; glutes,Back,hamstrings:1; glutes:0.5,strength_hypertrophy,assigned,Barbell,bilateral,reps,compound,high,medium,primary; secondary,5,10,false,false,true,false,false,,medium,builtiq_master | master_movement=Hinge | quality_pass_BIQ-0212 | review_only_not_applied,"compound hinge; high fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits hamstrings:1, glutes:0.5"
master:22,22,Straight-Arm Pulldown,Isolation,other,vertical_pull,lats,,lats,triceps; serratus,lats; triceps; serratus,,lats:1; biceps:0.5,strength_hypertrophy,assigned,Cable,bilateral,reps,compound,medium,medium,secondary; accessory,5,10,false,false,true,false,false,,high,builtiq_master | master_movement=Shoulder Extension | quality_pass_BIQ-0212 | review_only_not_applied,"compound vertical pull; medium fatigue; medium skill; bilateral; reps measurement; volume policy strength_hypertrophy; hypertrophy credits lats:1, biceps:0.5"
master:109,109,Suitcase Carry,Carry,rotation,carry,obliques,,,obliques; abs; forearms; upper_back; glutes,obliques; abs; forearms; upper_back; glutes,,,zero_non_hypertrophy,none_intentional,Dumbbell,unilateral,distance,compound,medium,medium,accessory,20,40,false,false,false,false,false,,high,builtiq_master | master_movement=Anti-Lateral Flexion | quality_pass_BIQ-0212 | review_only_not_applied,One-sided carry / anti-lateral-flexion stability. Not ordinary rotation. No hypertrophy primary.; compound carry; medium fatigue; medium skill; unilateral; distance measurement; volume policy zero_non_hypertrophy; no hypertrophy primary by design; zero hypertrophy volume credit
