id,name,external_source,external_id,exercise_type,category,muscle_group,equipment,movement_pattern,instructions,thumbnail_url,gif_url,media_url,is_system,is_archived
0590,lever one arm shoulder press,exercisedb,0590,shoulders,shoulders,triceps,leverage machine,,"Adjust the seat height and position yourself on the machine with your back against the pad. Grasp the lever handle with one hand and position your elbow at a 90-degree angle. Press the lever upward until your arm is fully extended overhead. Pause for a moment at the top, then slowly lower the lever back down to the starting position. Repeat for the desired number of repetitions, then switch to the other arm.",images/0590-2KGnL6M.jpg,videos/0590-2KGnL6M.gif,videos/0590-2KGnL6M.gif,true,false
0591,lever overhand triceps dip,exercisedb,0591,upper arms,upper arms,chest,leverage machine,,"Adjust the machine to the appropriate height and secure your body in position. Grasp the handles with an overhand grip and position your body so that your arms are fully extended. Lower your body by bending your elbows, keeping your upper arms close to your sides. Continue lowering until your upper arms are parallel to the floor. Pause for a moment, then push yourself back up to the starting position by extending your elbows. Repeat for the desired number of repetitions.",images/0591-D5yqP2p.jpg,videos/0591-D5yqP2p.gif,videos/0591-D5yqP2p.gif,true,false
0592,lever preacher curl,exercisedb,0592,upper arms,upper arms,forearms,leverage machine,,"Adjust the seat height and position yourself on the leverage machine. Place your upper arms on the pad and grip the handles with an underhand grip. Keep your back straight and your elbows positioned on the pad. Exhale and curl your forearms towards your upper arms, contracting your biceps. Pause for a moment at the top of the movement, squeezing your biceps. Inhale and slowly lower the handles back to the starting position. Repeat for the desired number of repetitions.",images/0592-b6hQYMb.jpg,videos/0592-b6hQYMb.gif,videos/0592-b6hQYMb.gif,true,false
1614,lever preacher curl v. 2,exercisedb,1614,upper arms,upper arms,forearms,leverage machine,,"Adjust the seat height and position yourself on the machine with your upper arms resting on the pad and your chest against the support. Grasp the handles with an underhand grip, slightly wider than shoulder-width apart. Keep your upper arms stationary and exhale as you curl the handles towards your shoulders, contracting your biceps. Pause for a moment at the top of the movement, squeezing your biceps. Inhale as you slowly lower the handles back to the starting position, fully extending your arms. Repeat for the desired number of repetitions.",images/1614-ye84CTU.jpg,videos/1614-ye84CTU.gif,videos/1614-ye84CTU.gif,true,false
2285,lever pullover,exercisedb,2285,back,back,triceps,leverage machine,,"Adjust the seat and handles of the leverage machine to a comfortable position. Sit on the machine with your back against the pad and grasp the handles with an overhand grip. Keep your arms slightly bent and your core engaged. Slowly pull the handles towards your chest, squeezing your lats. Pause for a moment at the peak contraction, then slowly return to the starting position. Repeat for the desired number of repetitions.",images/2285-4U7iLb5.jpg,videos/2285-4U7iLb5.gif,videos/2285-4U7iLb5.gif,true,false
2736,lever reverse grip lateral pulldown,exercisedb,2736,back,back,biceps,leverage machine,,"Adjust the seat height and position yourself on the machine with your knees under the pads and your feet flat on the ground. Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. Sit upright with your chest out and shoulders back, maintaining a slight arch in your lower back. Pull the handles down towards your chest, leading with your elbows and squeezing your shoulder blades together. Pause for a moment at the bottom of the movement, then slowly release the handles back to the starting position. Repeat for the desired number of repetitions.",images/2736-ky8FLU8.jpg,videos/2736-ky8FLU8.gif,videos/2736-ky8FLU8.gif,true,false
1616,lever reverse grip preacher curl,exercisedb,1616,upper arms,upper arms,forearms,leverage machine,,"Adjust the seat height and position yourself on the leverage machine. Grasp the handles with an underhand grip, palms facing up. Rest your upper arms on the preacher pad, ensuring your elbows are fully extended. Keeping your upper arms stationary, exhale and curl the handles towards your shoulders. Pause for a moment at the top of the movement, squeezing your biceps. Inhale and slowly lower the handles back to the starting position, fully extending your elbows. Repeat for the desired number of repetitions.",images/1616-kj3hy6W.jpg,videos/1616-kj3hy6W.gif,videos/1616-kj3hy6W.gif,true,false
1348,lever reverse grip vertical row,exercisedb,1348,back,back,biceps,leverage machine,,"Adjust the seat height and footplate position to ensure proper alignment. Sit on the machine with your chest against the pad and your feet flat on the footplate. Grasp the handles with an underhand grip, palms facing up. Keep your back straight and engage your core. Pull the handles towards your chest, squeezing your shoulder blades together. Pause for a moment at the top of the movement, then slowly release and extend your arms back to the starting position. Repeat for the desired number of repetitions.",images/1348-ZqNOWQ6.jpg,videos/1348-ZqNOWQ6.gif,videos/1348-ZqNOWQ6.gif,true,false
0593,lever reverse hyperextension,exercisedb,0593,upper legs,upper legs,hamstrings,leverage machine,,"Adjust the leverage machine to fit your body and secure your feet in the foot pads. Lie face down on the machine with your upper body hanging off the edge and your hips resting on the pad. Cross your arms over your chest or place them behind your head. Engage your glutes and hamstrings to lift your legs upward until they are parallel to the ground. Pause for a moment at the top, then slowly lower your legs back down to the starting position. Repeat for the desired number of repetitions.",images/0593-Krmb3cB.jpg,videos/0593-Krmb3cB.gif,videos/0593-Krmb3cB.gif,true,false
1349,lever reverse t-bar row,exercisedb,1349,back,back,biceps,leverage machine,,"Adjust the seat height and footplate position on the leverage machine. Sit on the machine with your chest against the pad and your feet flat on the footplate. Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. Keep your back straight and engage your core. Pull the handles towards your chest, squeezing your shoulder blades together. Pause for a moment at the top of the movement, then slowly release and extend your arms back to the starting position. Repeat for the desired number of repetitions.",images/1349-BgljGjd.jpg,videos/1349-BgljGjd.gif,videos/1349-BgljGjd.gif,true,false
2315,lever rotary calf,exercisedb,2315,lower legs,lower legs,soleus,leverage machine,,"Adjust the seat height so that your knees are slightly bent and your feet are flat on the footplate. Place your toes on the footplate, with your heels hanging off the edge. Grasp the handles or the sides of the machine for stability. Push through the balls of your feet, raising your heels as high as possible. Pause for a moment at the top, then slowly lower your heels back down to the starting position. Repeat for the desired number of repetitions.",images/2315-MrgP9L6.jpg,videos/2315-MrgP9L6.gif,videos/2315-MrgP9L6.gif,true,false
2335,lever seated calf press,exercisedb,2335,lower legs,lower legs,soleus,leverage machine,,"Adjust the seat of the machine so that your shoulders are aligned with the lever pad. Place your toes on the lower portion of the platform and position your knees under the lever pad. Grasp the handles on the sides of the seat for stability. Press the lever pad down by extending your ankles, lifting your heels as high as possible. Pause for a moment at the top of the movement, then slowly lower your heels back down to the starting position. Repeat for the desired number of repetitions.",images/2335-Ie9UGty.jpg,videos/2335-Ie9UGty.gif,videos/2335-Ie9UGty.gif,true,false
0594,lever seated calf raise,exercisedb,0594,lower legs,lower legs,soleus,leverage machine,,"Adjust the seat height so that your knees are slightly bent and your feet are flat on the footplate. Place your toes on the footplate with your heels hanging off the edge. Grasp the handles or the sides of the seat for stability. Push through the balls of your feet to raise your heels as high as possible. Pause for a moment at the top, then slowly lower your heels back down to the starting position. Repeat for the desired number of repetitions.",images/0594-bOOdeyc.jpg,videos/0594-bOOdeyc.gif,videos/0594-bOOdeyc.gif,true,false
1452,lever seated crunch,exercisedb,1452,waist,waist,obliques,leverage machine,,"Sit on the leverage machine with your back against the pad and your feet flat on the floor. Grasp the handles or place your hands on the side pads for support. Engage your abs and slowly lean back, allowing the pad to move with you. Once your upper body is at a 45-degree angle, contract your abs and crunch forward, bringing your chest towards your knees. Pause for a moment at the top, then slowly release and return to the starting position. Repeat for the desired number of repetitions.",images/1452-Wgaz7pm.jpg,videos/1452-Wgaz7pm.gif,videos/1452-Wgaz7pm.gif,true,false
0595,lever seated crunch (chest pad),exercisedb,0595,waist,waist,obliques,leverage machine,,"Adjust the seat height and chest pad position according to your comfort. Sit on the machine with your back against the chest pad and your feet flat on the floor. Grasp the handles or side bars for stability. Engage your abs and slowly lean back, allowing the chest pad to move with you. Pause for a moment at the maximum contraction, feeling the tension in your abs. Slowly return to the starting position by contracting your abs and pulling yourself back up. Repeat for the desired number of repetitions.",images/0595-ZnJHhMk.jpg,videos/0595-ZnJHhMk.gif,videos/0595-ZnJHhMk.gif,true,false
3760,lever seated crunch v. 2,exercisedb,3760,waist,waist,obliques,leverage machine,,"Sit on the leverage machine with your back against the pad and your feet secured under the footpads. Place your hands on the handles or the sides of the seat for support. Engage your abs and slowly crunch forward, bringing your chest towards your knees. Pause for a moment at the top of the movement, squeezing your abs. Slowly return to the starting position, allowing your back to round slightly. Repeat for the desired number of repetitions.",images/3760-eXFXCY0.jpg,videos/3760-eXFXCY0.gif,videos/3760-eXFXCY0.gif,true,false
1451,lever seated dip,exercisedb,1451,upper arms,upper arms,chest,leverage machine,,"Adjust the seat height so that your feet are flat on the ground and your knees are at a 90-degree angle. Grasp the handles of the leverage machine with your palms facing down and your arms fully extended. Slowly lower your body by bending your elbows until your upper arms are parallel to the ground. Pause for a moment, then push yourself back up to the starting position by straightening your arms. Repeat for the desired number of repetitions.",images/1451-BRImeP8.jpg,videos/1451-BRImeP8.gif,videos/1451-BRImeP8.gif,true,false
0596,lever seated fly,exercisedb,0596,chest,chest,deltoids,leverage machine,,"Adjust the seat height and position yourself on the machine with your back against the pad. Grasp the handles with a pronated grip and keep your elbows slightly bent. Exhale and push the handles forward, bringing them together in front of your chest. Pause for a moment, squeezing your chest muscles. Inhale and slowly return to the starting position, allowing your chest muscles to stretch. Repeat for the desired number of repetitions.",images/0596-v3xmPAR.jpg,videos/0596-v3xmPAR.gif,videos/0596-v3xmPAR.gif,true,false
3759,lever seated good morning,exercisedb,3759,upper legs,upper legs,hamstrings,leverage machine,,"Adjust the seat height so that your hips are slightly higher than your knees. Sit on the machine with your back against the pad and your feet flat on the footrests. Grasp the handles or the sides of the seat for stability. Keeping your back straight, slowly lean forward from your hips until your upper body is parallel to the ground. Pause for a moment, then slowly return to the starting position by pushing through your glutes and hamstrings. Repeat for the desired number of repetitions.",images/3759-XsCcxCC.jpg,videos/3759-XsCcxCC.gif,videos/3759-XsCcxCC.gif,true,false
0597,lever seated hip abduction,exercisedb,0597,upper legs,upper legs,glutes,leverage machine,,"Adjust the seat height so that your knees are at a 90-degree angle. Sit on the machine with your back against the backrest and your feet on the footrests. Place your hands on the side handles for stability. Engage your abductors and slowly push your legs apart, away from the midline of your body. Pause for a moment at the end of the movement, then slowly bring your legs back together to the starting position. Repeat for the desired number of repetitions.",images/0597-CHpahtl.jpg,videos/0597-CHpahtl.gif,videos/0597-CHpahtl.gif,true,false
0598,lever seated hip adduction,exercisedb,0598,upper legs,upper legs,hamstrings,leverage machine,,"Adjust the seat height and position yourself on the machine with your back against the backrest. Place your feet on the footrests and grasp the handles for stability. Engage your adductor muscles and slowly bring your legs together, squeezing your inner thighs. Pause for a moment at the peak contraction, then slowly return to the starting position. Repeat for the desired number of repetitions.",images/0598-oHsrypV.jpg,videos/0598-oHsrypV.gif,videos/0598-oHsrypV.gif,true,false
0599,lever seated leg curl,exercisedb,0599,upper legs,upper legs,calves,leverage machine,,"Adjust the machine to fit your body and sit on it with your back against the backrest. Place your lower legs under the padded lever, just above your ankles. Grasp the handles on the sides of the machine for support. Keeping your upper legs stationary, exhale and curl your legs up as far as possible. Hold the contracted position for a brief pause as you squeeze your hamstrings. Inhale and slowly lower the lever back to the starting position. Repeat for the desired number of repetitions.",images/0599-Zg3XY7P.jpg,videos/0599-Zg3XY7P.gif,videos/0599-Zg3XY7P.gif,true,false
0600,lever seated leg raise crunch,exercisedb,0600,waist,waist,hip flexors,leverage machine,,"Sit on the leverage machine with your back against the backrest and your feet on the footrests. Grasp the handles or sidebars for stability. Engage your abs and slowly raise your legs up towards your chest, curling your torso forward at the same time. Pause for a moment at the top, then slowly lower your legs and torso back to the starting position. Repeat for the desired number of repetitions.",images/0600-PQ2AtC3.jpg,videos/0600-PQ2AtC3.gif,videos/0600-PQ2AtC3.gif,true,false
0602,lever seated reverse fly,exercisedb,0602,shoulders,shoulders,trapezius,leverage machine,,"Adjust the seat height and position yourself on the machine with your chest against the pad and your feet flat on the floor. Grasp the handles with an overhand grip and keep your arms slightly bent. Exhale and squeeze your shoulder blades together as you pull the handles back and outward, away from your body. Pause for a moment at the peak contraction, then inhale and slowly return to the starting position. Repeat for the desired number of repetitions.",images/0602-myfUsKf.jpg,videos/0602-myfUsKf.gif,videos/0602-myfUsKf.gif,true,false
0601,lever seated reverse fly (parallel grip),exercisedb,0601,shoulders,shoulders,trapezius,leverage machine,,"Adjust the seat height and position yourself on the machine with your chest against the pad and your feet flat on the floor. Grasp the handles with a parallel grip, palms facing each other, and keep your arms slightly bent. Exhale and squeeze your shoulder blades together as you pull the handles back and outward, away from your body. Pause for a moment at the peak contraction, then inhale and slowly return to the starting position. Repeat for the desired number of repetitions.",images/0601-xiHiJcA.jpg,videos/0601-xiHiJcA.gif,videos/0601-xiHiJcA.gif,true,false
1350,lever seated row,exercisedb,1350,back,back,biceps,leverage machine,,"Adjust the seat height and footrests to a comfortable position. Sit on the machine with your chest against the pad and your feet on the footrests. Grasp the handles with an overhand grip, shoulder-width apart. Keep your back straight and your core engaged. Pull the handles towards your body, squeezing your shoulder blades together. Pause for a moment at the peak of the movement. Slowly release the handles and return to the starting position. Repeat for the desired number of repetitions.",images/1350-7I6LNUG.jpg,videos/1350-7I6LNUG.gif,videos/1350-7I6LNUG.gif,true,false
1385,lever seated squat calf raise on leg press machine,exercisedb,1385,lower legs,lower legs,quadriceps,leverage machine,,"Adjust the seat of the leg press machine so that your knees are slightly bent when your feet are on the footplate. Sit on the machine with your back against the backrest and your feet flat on the footplate, shoulder-width apart. Place your toes and the balls of your feet on the footplate, keeping your heels off the edge. Release the safety handles and push the footplate away from you by extending your knees. Once your knees are fully extended, slowly lower your heels by flexing your calves. Pause for a moment at the bottom, then push the footplate back up by extending your calves. Repeat for the desired number of repetitions.",images/1385-IeDEXTe.jpg,videos/1385-IeDEXTe.gif,videos/1385-IeDEXTe.gif,true,false
0603,lever shoulder press,exercisedb,0603,shoulders,shoulders,triceps,leverage machine,,"Adjust the seat height and position yourself on the machine with your back against the backrest. Grasp the handles with an overhand grip and position your hands at shoulder level. Push the handles upward until your arms are fully extended, but do not lock your elbows. Pause for a moment at the top, then slowly lower the handles back down to the starting position. Repeat for the desired number of repetitions.",images/0603-67n3r98.jpg,videos/0603-67n3r98.gif,videos/0603-67n3r98.gif,true,false
0869,lever shoulder press v. 2,exercisedb,0869,shoulders,shoulders,triceps,leverage machine,,"Adjust the seat height and backrest of the leverage machine to a comfortable position. Sit on the machine with your back against the backrest and your feet flat on the floor. Grasp the handles of the machine with an overhand grip, slightly wider than shoulder-width apart. Push the handles upward and forward until your arms are fully extended, but not locked. Pause for a moment at the top, then slowly lower the handles back down to the starting position. Repeat for the desired number of repetitions.",images/0869-vqsbmL0.jpg,videos/0869-vqsbmL0.gif,videos/0869-vqsbmL0.gif,true,false
2318,lever shoulder press v. 3,exercisedb,2318,shoulders,shoulders,triceps,leverage machine,,"Adjust the seat height and backrest of the leverage machine to a comfortable position. Sit on the machine with your back against the backrest and your feet flat on the floor. Grasp the handles of the machine with an overhand grip, slightly wider than shoulder-width apart. Push the handles upward and forward until your arms are fully extended, but not locked. Pause for a moment at the top, then slowly lower the handles back down to the starting position. Repeat for the desired number of repetitions.",images/2318-dNFYIU1.jpg,videos/2318-dNFYIU1.gif,videos/2318-dNFYIU1.gif,true,false
0604,lever shrug,exercisedb,0604,back,back,shoulders,leverage machine,,"Adjust the seat height and position yourself on the leverage machine with your back against the pad. Grasp the handles with an overhand grip and keep your arms straight. Keeping your back straight, lift your shoulders up towards your ears as high as possible. Hold the contraction for a moment, then slowly lower your shoulders back down to the starting position. Repeat for the desired number of repetitions.",images/0604-ZZKbeMw.jpg,videos/0604-ZZKbeMw.gif,videos/0604-ZZKbeMw.gif,true,false
0605,lever standing calf raise,exercisedb,0605,lower legs,lower legs,soleus,leverage machine,,"Adjust the machine to your height and stand with your feet shoulder-width apart. Place your shoulders under the pads and hold onto the handles for stability. Raise your heels as high as possible by extending your ankles. Pause for a moment at the top, then slowly lower your heels back down to the starting position. Repeat for the desired number of repetitions.",images/0605-ykUOVze.jpg,videos/0605-ykUOVze.gif,videos/0605-ykUOVze.gif,true,false
3758,lever standing chest press,exercisedb,3758,chest,chest,shoulders,leverage machine,,"Adjust the seat height and position yourself on the machine with your feet flat on the ground. Grasp the handles with an overhand grip and position your hands at chest level. Push the handles forward until your arms are fully extended, keeping your elbows slightly bent. Pause for a moment, then slowly bring the handles back towards your chest, maintaining control throughout the movement. Repeat for the desired number of repetitions.",images/3758-WbNq5Xu.jpg,videos/3758-WbNq5Xu.gif,videos/3758-WbNq5Xu.gif,true,false
0606,lever t bar row,exercisedb,0606,back,back,biceps,leverage machine,,"Adjust the seat height and footplate position to ensure proper alignment. Sit on the machine with your chest against the pad and your feet flat on the footplate. Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. Keep your back straight and engage your core. Pull the handles towards your torso, squeezing your shoulder blades together. Pause for a moment at the peak contraction, then slowly release the handles back to the starting position. Repeat for the desired number of repetitions.",images/0606-aaXr7ld.jpg,videos/0606-aaXr7ld.gif,videos/0606-aaXr7ld.gif,true,false
1351,lever t-bar reverse grip row,exercisedb,1351,back,back,biceps,leverage machine,,"Adjust the seat height and position yourself on the machine with your chest against the pad and your feet flat on the floor. Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. Keep your back straight and engage your core. Pull the handles towards your chest, squeezing your shoulder blades together. Pause for a moment at the top of the movement, then slowly release and extend your arms back to the starting position. Repeat for the desired number of repetitions.",images/1351-FVM1AUZ.jpg,videos/1351-FVM1AUZ.gif,videos/1351-FVM1AUZ.gif,true,false
0607,lever triceps extension,exercisedb,0607,upper arms,upper arms,shoulders,leverage machine,,"Adjust the seat height and position yourself on the machine with your back against the pad. Grasp the handles with an overhand grip and fully extend your arms in front of you. Keeping your upper arms stationary, slowly lower the handles towards your forehead by bending your elbows. Pause for a moment at the bottom, then push the handles back up to the starting position by extending your arms. Repeat for the desired number of repetitions.",images/0607-Ser9eQp.jpg,videos/0607-Ser9eQp.gif,videos/0607-Ser9eQp.gif,true,false
1313,lever unilateral row,exercisedb,1313,back,back,biceps,leverage machine,,"Adjust the seat height and position yourself facing the machine. Grasp the handles with an overhand grip and keep your back straight. Pull the handles towards your body, squeezing your shoulder blades together. Pause for a moment at the peak of the movement, then slowly release and extend your arms back to the starting position. Repeat for the desired number of repetitions.",images/1313-oROuvrX.jpg,videos/1313-oROuvrX.gif,videos/1313-oROuvrX.gif,true,false
0609,london bridge,exercisedb,0609,back,back,shoulders,rope,,"Attach the rope to a high anchor point. Stand facing away from the anchor point with your feet shoulder-width apart. Grasp the rope with an overhand grip, palms facing down. Lean forward slightly, keeping your back straight and core engaged. Pull the rope towards your body, squeezing your shoulder blades together. Pause for a moment at the peak of the movement, then slowly release the tension and return to the starting position. Repeat for the desired number of repetitions.",images/0609-bLyQokI.jpg,videos/0609-bLyQokI.gif,videos/0609-bLyQokI.gif,true,false
3013,low glute bridge on floor,exercisedb,3013,upper legs,upper legs,hamstrings,body weight,,"Lie flat on your back with your knees bent and feet flat on the ground. Place your arms by your sides, palms facing down. Engage your glutes and core, then lift your hips off the ground until your body forms a straight line from your knees to your shoulders. Pause for a moment at the top, squeezing your glutes. Slowly lower your hips back down to the starting position. Repeat for the desired number of repetitions.",images/3013-u0cNiij.jpg,videos/3013-u0cNiij.gif,videos/3013-u0cNiij.gif,true,false
1352,lower back curl,exercisedb,1352,back,back,glutes,body weight,,"Lie flat on your stomach with your legs extended and your arms by your sides. Engage your glutes and hamstrings, and slowly lift your upper body off the ground, curling your back upwards. Pause for a moment at the top, then slowly lower your upper body back down to the starting position. Repeat for the desired number of repetitions.",images/1352-ANbbry2.jpg,videos/1352-ANbbry2.gif,videos/1352-ANbbry2.gif,true,false
3582,lunge with jump,exercisedb,3582,upper legs,upper legs,quadriceps,body weight,,"Start by standing with your feet shoulder-width apart. Take a step forward with your right foot, lowering your body into a lunge position. Push off with your right foot and jump into the air, switching the position of your feet mid-air. Land softly with your left foot forward and immediately lower your body into a lunge position. Continue alternating between lunges and jumps for the desired number of repetitions.",images/3582-PM1PZjg.jpg,videos/3582-PM1PZjg.gif,videos/3582-PM1PZjg.gif,true,false
1688,lunge with twist,exercisedb,1688,waist,waist,quadriceps,body weight,,"Start by standing with your feet shoulder-width apart. Take a step forward with your right foot, lowering your body into a lunge position. As you lunge, twist your torso to the right, bringing your left elbow towards your right knee. Pause for a moment, then return to the starting position. Repeat on the other side, stepping forward with your left foot and twisting your torso to the left. Continue alternating sides for the desired number of repetitions.",images/1688-K9VL0Jq.jpg,videos/1688-K9VL0Jq.gif,videos/1688-K9VL0Jq.gif,true,false
0613,lying (side) quads stretch,exercisedb,0613,upper legs,upper legs,hamstrings,body weight,,Lie on your side with your legs straight. Bend your top leg and grab your ankle or foot with your hand. Gently pull your ankle or foot towards your glutes until you feel a stretch in your quads. Hold the stretch for 20-30 seconds. Release the stretch and repeat on the other side.,images/0613-BWnJR72.jpg,videos/0613-BWnJR72.gif,videos/0613-BWnJR72.gif,true,false
2312,lying elbow to knee,exercisedb,2312,waist,waist,hip flexors,body weight,,"Lie flat on your back with your knees bent and feet flat on the ground. Place your hands behind your head with your elbows pointing outwards. Engage your abs and lift your upper body off the ground, bringing your right elbow towards your left knee. At the same time, extend your right leg straight out and lift it off the ground. Pause for a moment, then return to the starting position. Repeat the movement, this time bringing your left elbow towards your right knee and extending your left leg. Continue alternating sides for the desired number of repetitions.",images/2312-AQIhRjM.jpg,videos/2312-AQIhRjM.gif,videos/2312-AQIhRjM.gif,true,false
0620,lying leg raise flat bench,exercisedb,0620,waist,waist,hip flexors,body weight,,"Lie flat on a flat bench with your back pressed against it. Place your hands under your glutes for support. Keep your legs straight and together, and lift them up towards the ceiling. Pause for a moment at the top, then slowly lower your legs back down to the starting position. Repeat for the desired number of repetitions.",images/0620-WhuFnR7.jpg,videos/0620-WhuFnR7.gif,videos/0620-WhuFnR7.gif,true,false
0865,lying leg-hip raise,exercisedb,0865,waist,waist,hip flexors,body weight,,"Lie flat on your back with your legs extended and your arms by your sides. Place your hands under your glutes for support. Engage your core and lift your legs off the ground, raising them towards the ceiling. Pause for a moment at the top, then slowly lower your legs back down to the starting position. Repeat for the desired number of repetitions.",images/0865-9IxJdtC.jpg,videos/0865-9IxJdtC.gif,videos/0865-9IxJdtC.gif,true,false
1301,machine inner chest press,exercisedb,1301,chest,chest,triceps,leverage machine,,"Adjust the seat height and position yourself on the machine with your back flat against the pad. Grasp the handles with an overhand grip and position your elbows at a 90-degree angle. Push the handles forward until your arms are fully extended, exhaling during the movement. Pause for a moment at the end of the movement, then slowly return to the starting position, inhaling as you do so. Repeat for the desired number of repetitions.",images/1301-wDN97Ca.jpg,videos/1301-wDN97Ca.gif,videos/1301-wDN97Ca.gif,true,false
0624,march sit (wall),exercisedb,0624,upper legs,upper legs,quadriceps,body weight,,"Stand with your back against a wall and your feet hip-width apart. Slowly slide your back down the wall until your knees are bent at a 90-degree angle. Lift your right foot off the ground and bring your knee towards your chest. Lower your right foot back down and lift your left foot off the ground, bringing your knee towards your chest. Continue alternating between lifting your right and left foot for the desired number of repetitions.",images/0624-sVQCCeG.jpg,videos/0624-sVQCCeG.gif,videos/0624-sVQCCeG.gif,true,false
1353,medicine ball catch and overhead throw,exercisedb,1353,back,back,shoulders,medicine ball,,"Stand with your feet shoulder-width apart, holding a medicine ball in both hands at chest level. Bend your knees slightly and engage your core. Lower your body into a squat position, keeping your back straight and chest up. Explosively extend your hips and legs, while simultaneously throwing the medicine ball overhead. Release the ball at the top of the movement and catch it on the way down. Lower your body back into the squat position and repeat for the desired number of repetitions.",images/1353-PsVS1QP.jpg,videos/1353-PsVS1QP.gif,videos/1353-PsVS1QP.gif,true,false
1302,medicine ball chest pass,exercisedb,1302,chest,chest,shoulders,medicine ball,,"Stand with your feet shoulder-width apart, holding the medicine ball at chest level. Extend your arms forward, pushing the medicine ball away from your chest with force. As you release the ball, follow through with your arms and torso, transferring your weight from your back foot to your front foot. Catch the ball as it rebounds off the wall or partner, and immediately repeat the movement. Continue for the desired number of repetitions.",images/1302-aDoFKrE.jpg,videos/1302-aDoFKrE.gif,videos/1302-aDoFKrE.gif,true,false
1303,medicine ball chest push from 3 point stance,exercisedb,1303,chest,chest,shoulders,medicine ball,,"Start in a 3 point stance with one hand on the medicine ball and the other hand on the ground. Extend your legs and position your body in a straight line. Lower your chest towards the ground while keeping your back straight. Push the medicine ball away from your body, extending your arm fully. Return to the starting position and repeat for the desired number of repetitions.",images/1303-dCJnuVq.jpg,videos/1303-dCJnuVq.gif,videos/1303-dCJnuVq.gif,true,false
1304,medicine ball chest push multiple response,exercisedb,1304,chest,chest,triceps,medicine ball,,"Stand with your feet shoulder-width apart, holding a medicine ball at chest level. Extend your arms forward, pushing the medicine ball away from your chest. Pause for a moment, then slowly bring the medicine ball back to your chest. Repeat for the desired number of repetitions.",images/1304-7aolH9D.jpg,videos/1304-7aolH9D.gif,videos/1304-7aolH9D.gif,true,false
1305,medicine ball chest push single response,exercisedb,1305,chest,chest,triceps,medicine ball,,"Stand with your feet shoulder-width apart, holding the medicine ball at chest level. Extend your arms forward, pushing the medicine ball away from your chest. Pause for a moment, then slowly bring the medicine ball back to your chest. Repeat for the desired number of repetitions.",images/1305-jeHtrlO.jpg,videos/1305-jeHtrlO.gif,videos/1305-jeHtrlO.gif,true,false
1312,medicine ball chest push with run release,exercisedb,1312,chest,chest,triceps,medicine ball,,"Stand with your feet shoulder-width apart, holding a medicine ball at chest level. Step forward with your right foot and simultaneously push the medicine ball forward, extending your arms fully. As you push the ball forward, release it and let it roll forward. Quickly run forward and catch the ball before it hits the ground. Once you catch the ball, bring it back to your chest and repeat the movement with your left foot forward. Continue alternating legs and repeating the exercise for the desired number of repetitions.",images/1312-pX9Elbe.jpg,videos/1312-pX9Elbe.gif,videos/1312-pX9Elbe.gif,true,false
1701,medicine ball close grip push up,exercisedb,1701,upper arms,upper arms,chest,medicine ball,,"Start in a high plank position with your hands on the medicine ball, shoulder-width apart. Lower your body towards the ground by bending your elbows, keeping them close to your sides. Push back up to the starting position, fully extending your arms. Repeat for the desired number of repetitions.",images/1701-8K7m2SS.jpg,videos/1701-8K7m2SS.gif,videos/1701-8K7m2SS.gif,true,false
1354,medicine ball overhead slam,exercisedb,1354,back,back,shoulders,medicine ball,,"Stand with your feet shoulder-width apart, holding a medicine ball with both hands above your head. Engage your core and keep your back straight. Bend your knees slightly and forcefully slam the medicine ball down to the ground in front of you. As you slam the ball down, use your entire body to generate power, including your shoulders and core. Catch the ball on the bounce and repeat for the desired number of repetitions.",images/1354-oHg8eop.jpg,videos/1354-oHg8eop.gif,videos/1354-oHg8eop.gif,true,false
1750,medicine ball supine chest throw,exercisedb,1750,upper arms,upper arms,chest,medicine ball,,"Lie flat on your back on a bench with your knees bent and feet flat on the ground. Hold the medicine ball with both hands, extending your arms straight up above your chest. Lower the medicine ball towards your chest, keeping your elbows close to your body. Explosively push the medicine ball upwards, extending your arms fully and throwing the ball as high as possible. Catch the medicine ball and repeat for the desired number of repetitions.",images/1750-Al3tP0D.jpg,videos/1750-Al3tP0D.gif,videos/1750-Al3tP0D.gif,true,false
0627,mixed grip chin-up,exercisedb,0627,back,back,biceps,body weight,,"Grab the pull-up bar with an underhand grip (palms facing towards you) and your hands slightly wider than shoulder-width apart. Hang from the bar with your arms fully extended and your feet off the ground. Engage your back muscles and pull your body up towards the bar, leading with your chest. Continue pulling until your chin is above the bar. Pause for a moment at the top, then slowly lower your body back down to the starting position with control. Repeat for the desired number of repetitions.",images/0627-T8UpLkb.jpg,videos/0627-T8UpLkb.gif,videos/0627-T8UpLkb.gif,true,false
